2.361523593	-3.369715098	0.627600615	0.151963429	4.725331581	20.87850221	-2.391159153	-3.674454666	1.155577413	3.40858546
4.047824537	-4.99151593	4.816854767	1.349521398	3.76954653	12.43109568	-1.06512981	2.79101378	4.418690298	0.729483541
4.817957732	-1.695658735	4.508147166	2.339743949	-3.991837365	7.937885709	0.408128769	5.064534477	8.286788792	3.504215296
4.283773899	-5.776475404	0.467266462	0.113700979	-2.676075507	11.36149932	-2.686481976	0.683121375	5.82189789	1.497357255
5.31782974	-7.614429883	0.931425719	-0.095364446	3.420445334	11.40722732	-3.202034528	-0.571018137	-0.981812246	1.132054761
4.867044038	-10.2089004	1.184435555	0.14814555	2.631188024	12.67054276	-2.376707776	3.884407176	2.741854419	1.382881396
4.102472191	-2.363397439	2.30570461	2.44928857	3.324475666	16.72158013	0.088835559	3.3095916	3.157765243	4.43505938
4.969149217	-5.498908848	0.305955822	-0.425439196	-0.499073029	6.048455599	-0.505074273	3.398510847	0.169985857	0.942470179
1.747203464	-2.930754055	2.633212887	0.519342426	1.476584154	13.20114445	-1.987158141	5.259841143	1.902837413	1.401675665
4.018819653	-4.148935683	0.477244717	0.794594088	0.622306072	14.4704878	-1.050096343	0.010192508	3.727598943	-0.196870321
9.338282225	-2.155124761	-1.387042924	-1.010210632	-3.141380201	11.98659612	-1.540508997	-0.26449375	-4.480319445	-0.143082584
6.101229053	-5.008126382	6.569800408	-0.849387268	0.742843868	12.12053797	-0.055211866	0.348389759	6.288553739	0.335664107
4.091396645	-3.144904209	5.034032459	1.81741586	7.580441732	-3.053329436	0.698942837	3.256438057	10.36303361	1.713134786
4.054922925	-1.991842333	-0.192776265	-2.11948191	6.439908786	-0.967544552	-2.356953361	-0.780610244	4.549161305	1.554657908
3.996035547	-4.091174291	-1.310299302	-1.123447948	10.49388454	7.113027476	-0.995488878	-0.683994415	-3.27219399	1.994948312
4.249845197	6.871829622	2.489984564	-1.429244445	9.349157348	11.71292145	-0.104312712	-1.41011253	-2.412512908	-0.242689501
3.275662628	4.181252911	3.490539306	-2.618058801	3.319102176	9.72084585	-0.397637566	-0.726374335	7.432550328	-0.242234215
3.963409598	2.488977546	1.621051369	-1.898130443	5.911741098	10.98885112	0.346589183	-0.147415	4.31809254	0.099164847
5.360488597	-0.903758876	4.042383348	-2.467259477	2.605969617	8.045935529	-2.592012936	-0.458242614	0.432890213	-3.026889181
4.640330909	1.987591212	3.647474965	-1.038340538	5.229433449	8.667898543	-2.270077729	-0.588219861	5.190364929	-1.54807698
2.328276809	-2.104239841	2.926482669	-4.492513462	-0.092042483	3.791219924	-3.316809034	-4.937756133	6.1317111	-3.789072915
1.540476248	-1.050426185	7.575519986	-2.285992766	1.523763394	7.800068268	-2.389383719	-1.772764373	3.477714007	-3.905011982
-0.698672491	-0.87389792	5.887949153	-3.294023063	2.996446637	14.83535621	-2.149318396	-2.400531774	9.216604179	-1.753548332
4.562826972	1.640328148	0.669355685	-1.716172978	1.400404808	12.91380756	-0.283636971	-4.728116339	0.309854328	-3.174759378
5.397161494	8.845051447	-0.377120011	-3.162877282	-5.653954548	18.9092305	-2.871979327	-3.899603386	-5.412008784	-5.056961636
4.011163278	3.494523199	-0.17586557	-2.007210812	-5.999431639	27.87008057	-2.973012429	-6.495268557	-5.00323006	-6.297187825
3.650604827	3.248060587	2.480139162	-1.269108606	-9.908156114	19.74156789	-2.998308028	-2.074981342	5.188311814	-5.407381721
2.821494959	-0.094456415	1.288599703	-0.091582429	-8.680330657	14.96549183	-1.197714938	2.692545876	3.52627002	-3.415950727
2.095117607	1.928574879	-1.051200585	0.98542102	-1.94864382	3.516807745	-1.256962805	3.01019818	2.447235665	-1.17722693
0.015887516	8.383140644	-1.159447273	-0.980326976	-6.773764436	9.438389095	-3.639134935	-2.354380791	1.034108306	-2.998614076
4.549357109	2.422498949	-1.05832654	2.533659358	-0.979538297	4.180327282	0.586414787	0.244032452	4.120838055	-0.31973698
2.603581641	2.83228165	0.943676562	2.190567749	-2.969719443	10.67984511	-0.748475096	1.755930843	-0.065557224	1.430631797
2.964244009	3.195960106	-0.820737466	2.482469602	0.127774486	8.25143802	-0.827914428	3.162986339	-0.961413065	0.502751088
6.409104564	5.869315536	-0.936839913	1.017508712	1.168447231	0.339015046	0.217773942	0.427903585	3.578176289	3.374103675
0.869732625	4.77358539	0.744097022	2.20111601	3.183925288	-0.7014677	-1.003609581	4.921655963	5.509241632	-0.041077495
2.228865005	0.445976819	-0.684612379	1.480758563	-6.263250146	9.242501708	-1.667450891	8.449447983	2.524710913	-0.928563614
3.27818539	0.203351674	1.844938592	1.347967998	-0.003774964	10.30673769	-0.732994898	5.104373634	4.378633396	2.615978653
3.422044762	3.475366087	1.480958555	2.084987202	3.613050283	-1.243911171	2.059662031	3.899862873	4.956947014	3.59668157
0.354895264	6.481563046	4.324418647	1.09620464	4.174736594	12.37449009	0.952080734	1.939354298	2.176021788	2.126220696
3.99013929	-1.22902634	2.02190015	1.290397985	5.748073395	4.725212946	-2.920514059	1.69687348	5.457091791	2.536419591
5.368698037	2.662872651	3.202646646	1.70133562	0.378842984	23.30995698	2.410841944	3.603298806	1.814659347	1.41361282
