0.19	0.22	0.23	0.08	0.35	0.25	0.24	0.12	0.25	0.19
0.18	0.2	0.22	0.09	0.33	0.24	0.3	0.12	0.24	0.17
0.14	0.16	0.18	0.05	0.28	0.19	0.26	0.08	0.18	0.12
0.1	0.13	0.12	0.05	0.25	0.13	0.22	0.03	0.12	0.1
0.04	0.1	0.08	0.04	0.25	0.09	0.2	0.01	0.09	0.06
0.06	0.16	0.1	0.06	0.29	0.11	0.21	0.02	0.09	0.06
0.03	0.15	0.09	0.1	0.26	0.09	0.19	0.01	0.08	0.04
0.01	0.14	0.08	0.07	0.23	0.07	0.16	0.08	0.03	0.04
0.03	0.13	0.09	0.07	0.2	0.07	0.22	0.09	0.09	0.06
0.14	0.12	0.08	0.07	0.19	0.07	0.2	0.1	0.15	0.07
0.09	0.09	0.04	0.04	0.15	0.04	0.16	0.07	0.13	0.06
0.09	0.09	0.05	0.03	0.16	0.04	0.16	0.06	0.13	0.06
0.07	0.08	0.03	0.06	0.15	0.02	0.14	0.04	0.12	0.04
0.1	0.09	0.04	0.06	0.16	0.03	0.16	0.05	0.14	0.05
0.09	0.08	0.04	0.06	0.16	0.04	0.16	0.06	0.13	0.05
0.09	0.09	0.04	0.05	0.16	0.07	0.17	0.04	0.11	0.05
0.1	0.09	-0.01	0.03	0.2	0.03	0.15	0.01	0.08	0.02
0.12	0.15	0	0.03	0.24	0.04	0.23	0.01	0.08	0.04
0.14	0.16	0.01	0.07	0.26	0.06	0.26	0.02	0.09	0.1
0.14	0.16	0	0.08	0.25	0.07	0.25	0.03	0.15	0.1
0.12	0.15	0	0.09	0.24	0.06	0.24	0.12	0.17	0.08
0.11	0.15	0.17	0.08	0.24	0.07	0.23	0.11	0.16	0.08
0.07	0.1	0.13	0.03	0.2	0.03	0.2	0.07	0.11	0.04
0.07	0.1	0.13	0.03	0.2	0.01	0.2	0.07	0.1	0.07
0.07	0.09	0.12	0.07	0.2	0.02	0.23	0.07	0.1	0.06
0.08	0.09	0.12	0.09	0.22	0.03	0.24	0.07	0.1	0.08
0.06	0.07	0.11	0.08	0.19	0.02	0.22	0.07	0.08	0.07
0.05	0.08	0.1	0.06	0.19	0.04	0.21	0.05	0.06	0.06
0	0.03	0.04	0.02	0.13	-0.04	0.15	0	0	0.03
0.01	0.03	0.03	0.06	0.15	-0.03	0.14	0.01	0.01	0.04
0	0.06	0.02	0.05	0.22	-0.04	0.14	-0.01	0	0.04
0.02	0.12	0.03	0.06	0.28	-0.02	0.17	0	0.02	0.05
0.11	0.13	0.03	0.08	0.3	-0.02	0.25	0	0.05	0.06
0.1	0.13	0.03	0.07	0.31	0	0.28	0	0.06	0.05
0.07	0.1	-0.02	0.07	0.26	-0.02	0.24	0.07	0.15	0.02
0.05	0.08	-0.02	0.07	0.24	-0.01	0.22	0.05	0.16	0
0.05	0.07	-0.02	0.06	0.23	-0.03	0.22	0.05	0.16	0.02
0.03	0.06	-0.05	0.05	0.21	-0.05	0.2	0.04	0.15	0.04
0.03	0.04	-0.05	0.05	0.22	-0.05	0.21	0.03	0.13	0.03
0.02	0.05	-0.04	0.04	0.23	0.02	0.21	0.01	0.12	0.03
0.01	0.05	-0.04	0.02	0.28	0	0.22	0.01	0.13	0.01
0.01	0.07	-0.03	0.04	0.3	0	0.23	0.01	0.13	0.01
0.01	0.06	-0.02	0.05	0.31	0.01	0.28	0.02	0.13	0.02
0.03	0.07	-0.01	0.06	0.34	0.01	0.33	0.03	0.14	0.03
0.07	0.07	-0.02	0.04	0.34	0	0.33	0	0.11	0.03
0.07	0.06	0.06	0.05	0.35	0.02	0.34	0.01	0.14	0.03
0.04	0.03	0.06	0.02	0.32	-0.01	0.3	-0.02	0.13	0.01
0.04	0.04	0.06	0.02	0.31	0	0.29	0.02	0.18	0.01
0.04	0.04	0.05	0.02	0.31	0.01	0.29	0.03	0.18	0.01
0.04	0.04	0.05	0.02	0.29	-0.01	0.28	0.03	0.19	0.02
0.05	0.05	0.04	0.03	0.27	0.01	0.26	0.04	0.18	0.04
0.04	0.05	0.05	0.04	0.27	-0.01	0.27	0.04	0.19	0.05
0.04	0.04	0.03	0.05	0.26	0.02	0.24	0.03	0.16	0.05
0.04	0.06	0.03	0.05	0.25	0.02	0.23	0.02	0.14	0.05
0.05	0.07	0.04	0.06	0.26	0.03	0.24	0.04	0.16	0.07
0.06	0.07	0.05	0.06	0.25	0.04	0.22	0.04	0.15	0.06
0.05	0.06	0.05	0.06	0.23	0.04	0.21	0.04	0.16	0.06
0.07	0.08	0.06	0.06	0.24	0.06	0.21	0.05	0.19	0.06
0.09	0.12	0.09	0.08	0.29	0.09	0.26	0.07	0.23	0.1
0.08	0.14	0.09	0.09	0.32	0.1	0.28	0.08	0.26	0.1
0.11	0.17	0.12	0.14	0.34	0.1	0.35	0.12	0.28	0.14
0.12	0.14	0.1	0.12	0.3	0.11	0.31	0.1	0.24	0.1
0.12	0.19	0.13	0.14	0.34	0.22	0.36	0.12	0.27	0.16
0.14	0.2	0.13	0.14	0.32	0.24	0.33	0.13	0.26	0.14
0.19	0.22	0.11	0.12	0.37	0.22	0.37	0.1	0.28	0.15
0.23	0.28	0.11	0.13	0.41	0.26	0.4	0.1	0.32	0.2
0.34	0.43	0.2	0.22	0.62	0.37	0.58	0.17	0.56	0.32
0.3	0.33	0.18	0.23	0.5	0.4	0.49	0.17	0.48	0.28
0.28	0.31	0.27	0.21	0.54	0.38	0.5	0.15	0.4	0.23
0.28	0.32	0.26	0.21	0.65	0.39	0.59	0.21	0.44	0.27
0.29	0.36	0.28	0.2	0.66	0.43	0.61	0.2	0.46	0.31
0.28	0.38	0.27	0.2	0.67	0.39	0.61	0.2	0.49	0.36
0.37	0.47	0.34	0.27	0.79	0.47	0.71	0.26	0.57	0.48
0.45	0.58	0.45	0.3	1.05	0.67	0.9	0.35	0.68	0.59
0.63	0.7	0.53	0.42	1.53	1	1.18	0.4	0.79	0.59
0.85	0.82	0.67	0.49	2.03	1.52	1.42	0.6	0.95	0.81
0.93	1.06	0.8	0.53	2.53	2.13	1.55	0.69	1.25	1.08
1.08	1.11	0.8	0.55	2.57	2.52	1.41	0.67	1.39	1.1
1.14	1.01	0.79	0.63	2.85	2.74	1.44	0.64	1.66	1.04
0.91	0.8	0.65	0.53	2.37	2.21	1.23	0.64	1.4	0.88
0.73	0.66	0.54	0.43	1.85	1.9	1.05	0.48	0.92	0.69
0.85	0.65	0.51	0.43	1.86	2.26	1.14	0.49	1.03	0.78
0.7	0.58	0.43	0.39	1.55	2.11	1.03	0.42	0.91	0.67
0.45	0.46	0.32	0.28	1.21	1.61	0.81	0.3	0.64	0.48
0.49	0.46	0.36	0.33	1.3	1.65	0.83	0.32	0.68	0.55
0.44	0.47	0.36	0.35	1.36	1.56	0.89	0.32	0.64	0.57
0.38	0.42	0.31	0.34	1.62	1.6	0.84	0.3	0.58	0.57
0.47	0.47	0.32	0.34	2.35	1.74	0.87	0.3	0.77	0.67
0.49	0.49	0.23	0.26	2.76	1.57	0.82	0.21	0.91	0.73
0.49	0.56	0.21	0.33	3.29	1.56	0.88	0.19	1.39	0.81
0.43	0.53	0.16	0.34	3.14	1.43	0.85	0.27	1.21	0.73
0.4	0.48	0.3	0.34	4.77	1.7	0.94	0.26	1.72	0.84
0.48	0.58	0.3	0.35	5.24	2.13	1.26	0.29	2.29	1.35
0.66	0.93	0.38	0.53	6.56	2.77	1.56	0.36	3	2.02
0.45	0.67	0.23	0.37	7.72	2.7	1.41	0.23	2.87	1.81
0.42	0.68	0.27	0.33	8.35	2.95	1.45	0.21	2.96	1.69
0.5	0.82	0.28	0.38	9.04	3.84	1.56	0.22	3.78	1.79
0.47	0.86	0.28	0.37	7.22	4.07	1.45	0.23	3.7	1.69
0.48	0.95	0.29	0.47	8.99	5.69	1.65	0.26	4.38	2.16
0.52	1.08	0.28	0.43	9.1	5.54	1.69	0.25	3.62	2.47
0.52	1.12	0.25	0.42	8.71	5.73	1.71	0.21	3.93	2.36
0.48	1.01	0.21	0.4	8.2	5.9	1.54	0.21	4.14	2.06
0.47	1	0.24	0.4	9.23	6.46	1.67	0.21	4.59	2.04
0.42	0.95	0.23	0.35	10.52	6.45	1.5	0.31	5.85	1.99
0.47	1.15	0.26	0.43	12.88	7.58	1.7	0.34	6.57	2.26
0.54	1.25	0.4	0.54	13.8	8.54	1.93	0.39	7.98	2.59
0.61	1.48	0.42	0.66	13.41	9.71	2.72	0.43	9.41	3.09
0.63	1.9	0.47	0.77	13.69	7.36	3.06	0.47	8.72	3.04
0.81	2.05	0.52	0.81	15.95	6.68	3.92	0.51	9.51	3.37
0.92	2.2	0.51	0.99	16.04	6.1	3.97	0.46	9.72	3.26
1.49	2.97	0.67	1.54	16.05	6.64	5.19	0.58	10.02	4.33
1.17	2.42	0.59	1.23	19.21	6.77	4.88	0.45	11.15	3.6
1.45	2.29	0.46	1.36	24.09	5.89	4.72	0.38	12.03	3.59
1.15	1.85	0.49	1.17	27.39	5.17	3.7	0.39	10.96	3.26
1.04	1.7	0.48	1.12	17.24	5.07	3.22	0.42	11.18	3.34
1.21	1.9	0.53	1.37	19.86	5.26	4.06	0.67	10.39	4.17
1.15	1.96	0.48	1.41	25.56	5.78	4.44	0.62	10.25	4.79
0.99	1.87	0.46	1.27	26.52	5.79	4.6	0.63	9.26	5.29
0.83	1.45	0.31	1.04	24.58	4.88	4.76	0.51	9.25	5.55
0.63	1.2	0.21	0.78	23	4.57	4.48	0.42	8.55	5.24
0.55	1.12	0.33	0.75	19.42	3.79	3.76	0.35	7.13	4.42
0.55	0.97	0.31	0.72	16.49	3.3	3.48	0.3	6.7	4.17
0.51	0.95	0.33	0.8	15.86	3.25	3.51	0.31	6.98	4.35
0.47	0.8	0.3	0.71	12.03	3.37	3.24	0.26	5.95	4.04
